episode,timestep,reward
12359,12360,-0.1933
12379,12380,-0.2628
12399,12400,-0.2448
12419,12420,-0.1346
12439,12440,-0.2459
12459,12460,-0.1845
12479,12480,-0.2128
12499,12500,-0.2095
12519,12520,-0.1783
12539,12540,-0.2117
12559,12560,-0.1765
12579,12580,-0.1662
12599,12600,-0.252
12619,12620,-0.213
12639,12640,-0.2738
12659,12660,-0.3062
12679,12680,-0.1599
12699,12700,-0.209
12719,12720,-0.2633
12739,12740,-0.2123
12759,12760,-0.1879
12779,12780,-0.2483
12799,12800,-0.188
12819,12820,-0.2624
12839,12840,-0.1856
12859,12860,-0.2389
12879,12880,-0.1674
12899,12900,-0.187
12919,12920,-0.1762
12939,12940,-0.2679
12959,12960,-0.2066
12979,12980,-0.2158
12999,13000,-0.2085
13019,13020,-0.155
13039,13040,-0.1376
13059,13060,-0.2155
13079,13080,-0.2169
13099,13100,-0.1335
13119,13120,-0.2102
13139,13140,-0.2345
13159,13160,-0.1824
13179,13180,-0.2093
13199,13200,-0.2389
13219,13220,-0.1875
13239,13240,-0.1847
13259,13260,-0.2067
13279,13280,-0.1829
13299,13300,-0.1957
13319,13320,-0.1915
13339,13340,-0.1834
13359,13360,-0.1615
13379,13380,-0.2174
13399,13400,-0.1464
13419,13420,-0.1079
13439,13440,-0.2336
13459,13460,-0.2623
13479,13480,-0.2071
13499,13500,-0.1336
13519,13520,-0.1822
13539,13540,-0.2618
13559,13560,-0.2148
13579,13580,-0.2145
13599,13600,-0.1863
13619,13620,-0.2816
13639,13640,-0.1313
13659,13660,-0.2834
13679,13680,-0.1325
13699,13700,-0.3216
13719,13720,-0.2105
13739,13740,-0.2892
13759,13760,-0.155
13779,13780,-0.2356
13799,13800,-0.2156
13819,13820,-0.2337
13839,13840,-0.2627
13859,13860,-0.1811
13879,13880,-0.3369
13899,13900,-0.1782
13919,13920,-0.1834
13939,13940,-0.2627
13959,13960,-0.1575
13979,13980,-0.1379
13999,14000,-0.2563
14019,14020,-0.1875
14039,14040,-0.1901
14059,14060,-0.1554
14079,14080,-0.1299
14099,14100,-0.1826
14119,14120,-0.2117
14139,14140,-0.1626
14159,14160,-0.2368
14179,14180,-0.3019
14199,14200,-0.2456
14219,14220,-0.196
14239,14240,-0.2089
14259,14260,-0.215
14279,14280,-0.1809
14299,14300,-0.2878
14319,14320,-0.2137
14339,14340,-0.1557
14359,14360,-0.1825
14379,14380,-0.2034
14399,14400,-0.2298
