episode,timestep,reward
2221,2428000,-90.3754
2223,2432000,-97.4372
2226,2436000,-69.9617
2233,2440000,-75.7012
2238,2444000,-92.4441
2241,2448000,-47.4205
2245,2452000,-77.054
2249,2456000,-79.5052
2252,2460000,-51.3181
2255,2464000,-48.7925
2257,2468000,-32.6236
2260,2472000,-89.2087
2264,2476000,-70.692
2268,2480000,-58.8226
2272,2484000,-96.2031
2277,2488000,-91.48
2282,2492000,-84.0925
2285,2496000,-75.7468
2290,2500000,-86.0842
2293,2504000,-43.7764
2297,2508000,-84.5378
2300,2512000,-99.2621
2304,2516000,-81.2111
2307,2520000,-85.8109
2310,2524000,-80.9525
2313,2528000,-89.3347
2316,2532000,-77.1223
2319,2536000,-61.4061
2322,2540000,-71.7188
2325,2544000,-75.5454
2327,2548000,-38.1875
2330,2552000,-51.6721
2332,2556000,-74.4482
2337,2560000,-78.2614
2340,2564000,-75.3464
2346,2568000,-102.0356
2348,2572000,-79.6369
2351,2576000,-47.1028
2355,2580000,-79.6014
2359,2584000,-79.3423
2363,2588000,-93.1575
2366,2592000,-67.1514
2369,2596000,-92.6904
2372,2600000,-85.5828
2376,2604000,-66.2563
2379,2608000,-73.173
2382,2612000,-45.0899
2387,2616000,-100.1969
2392,2620000,-102.5425
2398,2624000,-103.9305
2401,2628000,-72.9041
2404,2632000,-92.1602
2408,2636000,-114.2276
2411,2640000,-53.4953
2415,2644000,-75.6366
2418,2648000,-77.4936
2421,2652000,-93.6553
2425,2656000,-89.0038
2430,2660000,-95.4396
2435,2664000,-94.9789
2437,2668000,-51.9721
2440,2672000,-93.7105
2442,2676000,-95.5467
2445,2680000,-109.4893
2449,2684000,-77.4644
2452,2688000,-80.8631
2455,2692000,-95.2791
2459,2696000,-76.951
2462,2700000,-88.2474
2465,2704000,-83.3508
2469,2708000,-92.8033
2474,2712000,-80.0049
2478,2716000,-89.3639
2480,2720000,-76.4867
2483,2724000,-65.0201
2486,2728000,-84.3567
2489,2732000,-88.5551
2494,2736000,-83.5753
2496,2740000,-77.1866
2499,2744000,-79.0357
2501,2748000,-62.653
2504,2752000,-79.4736
2506,2756000,-37.4941
2510,2760000,-85.23
2512,2764000,-35.3025
2516,2768000,-97.3242
2519,2772000,-65.2362
2521,2776000,-53.7571
2524,2780000,-67.0289
2527,2784000,-61.6653
2530,2788000,-107.1333
2535,2792000,-95.8057
2538,2796000,-79.3518
2541,2800000,-66.0443
2545,2804000,-100.7633
2550,2808000,-113.0773
2552,2812000,-75.1099
2558,2816000,-97.884
2561,2820000,-115.7862
2565,2824000,-114.4905
2569,2828000,-107.2816
2571,2832000,-81.0726
2577,2836000,-114.0231
2579,2840000,-58.466
2583,2844000,-80.6889
2587,2848000,-102.1674
2590,2852000,-103.5287
2594,2856000,-52.302
2596,2860000,-50.5945
2599,2864000,-67.6208
2602,2868000,-89.8596
2605,2872000,-75.7108
2608,2876000,-91.2652
2611,2880000,-93.0933
2613,2884000,-81.0183
2616,2888000,-71.125
2619,2892000,-80.8683
2622,2896000,-96.4255
2627,2900000,-110.8777
2631,2904000,-102.9722
2634,2908000,-79.6864
2637,2912000,-72.1228
2639,2916000,-50.0981
2642,2920000,-16.0001
2646,2924000,-93.4889
2649,2928000,-77.5684
2651,2932000,-71.6221
2656,2936000,-119.0365
2659,2940000,-80.9151
2662,2944000,-65.7986
2665,2948000,-113.2318
2669,2952000,-69.9966
2673,2956000,-91.1312
2676,2960000,-89.859
2680,2964000,-95.7317
2683,2968000,-111.5581
2685,2972000,-59.3874
2688,2976000,-61.5849
2692,2980000,-97.3617
2695,2984000,-57.0114
2699,2988000,-90.6193
2701,2992000,-59.8668
2704,2996000,-51.5807
2709,3000000,-98.3224
2713,3004000,-63.7868
2715,3008000,-60.6172
2719,3012000,-91.3242
2722,3016000,-81.3751
2724,3020000,-48.9635
2728,3024000,-59.2039
2732,3028000,-88.2296
2735,3032000,-76.9198
2739,3036000,-81.9395
2744,3040000,-78.1558
2747,3044000,-92.7218
2750,3048000,-83.4108
2754,3052000,-87.7504
2757,3056000,-57.7041
2760,3060000,-69.6391
2764,3064000,-88.4277
2768,3068000,-56.9889
2772,3072000,-84.613
2775,3076000,-73.9689
2782,3080000,-98.1739
2786,3084000,-76.789
2788,3088000,-50.828
2791,3092000,-59.6793
