episode,timestep,reward
3007,3236000,-32.5702
3010,3240000,-38.8646
3013,3244000,63.1348
3016,3248000,-72.3599
3020,3252000,-81.581
3024,3256000,-52.5301
3030,3260000,-83.4917
3032,3264000,35.8247
3036,3268000,-4.1148
3040,3272000,-32.9275
3043,3276000,-16.2776
3047,3280000,-40.3643
3052,3284000,-54.8882
3055,3288000,-33.9472
3058,3292000,-88.1993
3060,3296000,5.4024
3065,3300000,-77.7101
3071,3304000,-90.9163
3074,3308000,-62.5781
3078,3312000,-61.9539
3083,3316000,-46.0271
3087,3320000,-88.8505
3090,3324000,1.1388
3094,3328000,-14.1863
3097,3332000,-98.8553
3100,3336000,-65.1322
3104,3340000,-55.6238
3112,3344000,-70.9048
3115,3348000,15.2652
3120,3352000,-65.1208
3123,3356000,-61.1948
3127,3360000,-30.2677
3130,3364000,-6.9095
3132,3368000,-35.6193
3136,3372000,-99.2009
3140,3376000,-71.5263
3142,3380000,56.7357
3147,3384000,-27.7339
3151,3388000,-29.7508
3157,3392000,-83.573
3160,3396000,-5.8761
3163,3400000,-55.8789
3168,3404000,-56.8635
3171,3408000,-33.3257
3174,3412000,-49.9857
3179,3416000,-67.9536
3183,3420000,-35.9117
3185,3424000,41.1195
3188,3428000,-55.518
3192,3432000,-42.4797
3196,3436000,-44.6126
3198,3440000,-58.6354
3203,3444000,-48.8929
3207,3448000,-58.6676
3215,3452000,-64.2989
3219,3456000,-40.8833
3222,3460000,1.5556
3225,3464000,-70.5647
3230,3468000,-37.3681
3234,3472000,-23.0178
3237,3476000,-8.7597
3239,3480000,32.2762
3243,3484000,-46.3317
3250,3488000,-71.9315
3253,3492000,14.6997
3259,3496000,-75.8483
3263,3500000,-73.6026
3266,3504000,-29.5121
3272,3508000,-84.2823
3275,3512000,-26.5072
3278,3516000,-30.1753
3286,3520000,-89.8601
3289,3524000,-22.9146
3293,3528000,-30.8221
3297,3532000,-15.3766
3300,3536000,-24.6855
3305,3540000,-49.0433
3308,3544000,-22.7627
3310,3548000,40.913
3316,3552000,-54.3365
3319,3556000,-22.2412
3323,3560000,-76.0881
3329,3564000,-59.9896
3333,3568000,-16.5945
3336,3572000,-69.872
3338,3576000,-10.2546
3345,3580000,-88.1289
3347,3584000,3.5215
3351,3588000,-62.3211
3356,3592000,-76.3749
3360,3596000,-91.3278
3365,3600000,-75.451
3370,3604000,-72.1365
3375,3608000,-63.6481
3378,3612000,-44.9718
3382,3616000,-42.741
3389,3620000,-86.4135
3395,3624000,-87.4073
3399,3628000,11.183
3404,3632000,-94.2077
3407,3636000,-29.9728
3411,3640000,-40.2147
3414,3644000,-71.4438
3419,3648000,-36.9298
3425,3652000,-50.2665
3429,3656000,-73.6016
3433,3660000,-31.3209
3436,3664000,-85.6801
3440,3668000,4.0238
3443,3672000,-65.0858
3447,3676000,-9.7568
3451,3680000,-24.2522
3454,3684000,-38.7821
3456,3688000,58.473
3460,3692000,-64.2227
3463,3696000,-6.1268
3468,3700000,-72.6097
3471,3704000,-90.039
3476,3708000,-43.6323
3480,3712000,-14.4888
3483,3716000,-70.7587
3490,3720000,-75.489
3494,3724000,-84.6131
3499,3728000,-60.7645
3501,3732000,-114.606
3505,3736000,-82.4973
3508,3740000,24.3538
3512,3744000,-50.9985
3519,3748000,-67.8768
3522,3752000,-3.1345
3525,3756000,30.6032
3528,3760000,14.9889
3534,3764000,-74.6592
3539,3768000,-78.8242
3544,3772000,-47.6117
3548,3776000,-49.816
3552,3780000,-71.5677
3555,3784000,-33.5288
3558,3788000,-16.7489
3564,3792000,-57.809
3568,3796000,-84.7001
3571,3800000,-78.5917
3575,3804000,-43.5902
3580,3808000,-68.5173
3584,3812000,-20.9312
3587,3816000,-15.1921
3593,3820000,-73.0214
3596,3824000,-42.6467
3598,3828000,18.5993
3602,3832000,-36.4826
3605,3836000,10.3703
3611,3840000,-86.2367
3614,3844000,-51.4702
3619,3848000,-37.466
3623,3852000,-78.5459
3627,3856000,-49.7237
3633,3860000,-85.4776
3635,3864000,-57.7575
3639,3868000,-64.8144
3641,3872000,82.1514
3644,3876000,-13.325
3649,3880000,-83.0242
3654,3884000,-100.075
3661,3888000,-85.6232
3666,3892000,-55.8031
3673,3896000,-86.5145
3676,3900000,-62.6953
3681,3904000,-86.283
3683,3908000,-23.3605
3687,3912000,-54.2944
3691,3916000,-5.4063
3696,3920000,-57.9848
3700,3924000,-44.6426
3704,3928000,-35.3147
3707,3932000,-45.5526
3715,3936000,-73.0516
3720,3940000,-37.3165
3723,3944000,-58.7919
3728,3948000,-65.428
3733,3952000,-51.9065
3737,3956000,-40.4358
3739,3960000,-67.364
3743,3964000,-44.4655
3747,3968000,-31.023
3752,3972000,-39.7863
3756,3976000,-39.0201
3760,3980000,-76.3714
3765,3984000,-61.506
3769,3988000,-81.5437
3773,3992000,-85.2823
3778,3996000,-31.1387
3783,4000000,-58.3334
3787,4004000,-35.3861
3790,4008000,-82.1727
3795,4012000,-54.17
3801,4016000,-91.1455
3803,4020000,-66.3472
3806,4024000,-70.4933
3812,4028000,-47.0856
